P,8,3,1120,3860.0
I,8,4,22
N,755,8,3,18
32197,8,9
80837,8,4
97991,8,2
88665,8,1
32482,8,2
5953,8,1
14018,8,3
5157,8,10
6211,8,2
11495,8,3
23714,8,4
31967,8,1
56831,8,2
57010,8,7
73400,8,2
76467,8,10
81375,8,5
89639,8,4
N,2242,8,1,6
5525,8,9
6086,8,8
15847,8,10
16084,8,2
28277,8,7
32069,8,10
N,961,8,4,20
55942,8,7
31318,8,1
35079,8,4
69327,8,2
68791,8,6
74788,8,8
11478,8,1
43655,8,6
2463,8,9
5851,8,10
6019,8,1
6124,8,8
6207,8,7
32231,8,8
56802,8,6
56907,8,8
60615,8,9
72885,8,4
73447,8,9
87514,8,7
N,2265,8,2,12
98019,8,10
64581,8,10
5187,8,2
22247,8,8
39387,8,4
55503,8,2
56407,8,4
63967,8,5
65223,8,8
73175,8,8
73415,8,10
73445,8,7
N,2172,8,5,15
48359,8,5
40602,8,4
56515,8,1
85687,8,1
65190,8,9
16101,8,7
28351,8,10
30435,8,8
32486,8,1
40164,8,1
45477,8,2
56963,8,5
72883,8,1
93286,8,10
95439,8,9
P,5,1,2739,2768.1
N,1219,8,5,17
15046,8,2
65227,8,4
79398,8,7
15525,8,4
5687,8,1
9686,8,7
9796,8,7
10951,8,1
12003,8,7
23239,8,2
27871,8,1
31974,8,10
56023,8,3
56797,8,3
81600,8,6
81639,8,6
97651,8,8
D,8,8
D,8,6
N,1730,8,4,18
32486,8,2
56743,8,7
72094,8,6
80579,8,7
73319,8,8
68375,8,5
47846,8,5
88935,9,6
24279,8,3
9191,8,4
22759,8,4
37979,8,5
48358,8,9
53857,8,6
56551,8,7
80102,8,10
80352,8,1
89566,8,5
I,8,4,47
N,1251,8,2,10
1287,8,5
3207,8,9
12005,8,7
15554,8,7
24295,8,4
35743,8,9
40676,8,3
46801,8,4
73447,8,7
93606,8,1
P,8,1,2271,2133.51
N,1101,8,5,9
6199,8,9
8087,8,7
9622,8,1
10656,8,9
15175,8,2
32229,8,5
80485,8,4
81381,8,5
91231,8,6
O,8,2,1219
T
N,1155,8,2,15
51686,8,9
96463,8,6
48651,8,8
52575,8,2
11999,8,9
15010,8,6
24124,8,3
30167,8,3
36527,8,1
36567,8,8
56979,8,4
59069,8,2
65127,8,10
68801,8,5
87579,8,10
N,267,8,3,6
15807,8,9
20190,8,4
23263,8,3
65060,8,7
81639,8,10
85431,8,4
D,8,1
N,329,8,3,15
30946,8,3
58079,8,6
85703,8,5
89319,8,3
4543,8,1
6047,8,4
10911,8,8
15074,8,4
24039,8,1
56839,8,1
63715,8,5
81295,8,9
89447,8,3
89682,8,7
94946,8,3
D,8,6
D,8,7
D,8,4
N,2050,8,3,18
23527,8,3
30943,8,10
87687,8,9
81628,8,5
57016,8,3
6213,8,6
75454,8,1
68197,8,3
40679,8,6
23774,8,1
24271,8,4
48824,8,7
62911,8,6
64230,8,5
65127,8,7
72341,8,2
76485,8,1
80974,8,3
D,8,7
D,8,1
N,578,8,1,15
13758,8,2
83175,8,8
89719,8,9
71359,8,5
3094,8,5
7215,8,3
11062,8,10
32199,8,6
36567,8,5
46237,8,7
52451,8,3
56293,8,1
62963,8,2
87459,8,10
94944,8,1
N,2943,8,2,17
6101,8,6
63207,8,1
32356,8,6
97487,8,1
48865,8,2
89830,8,8
97703,8,5
11202,8,6
24159,8,5
24223,8,10
28353,8,4
38535,8,3
39750,8,8
62095,8,1
64967,8,5
81618,8,10
88518,8,9
D,8,8
N,1170,8,4,15
78483,8,7
57061,8,6
1607,8,8
24295,8,6
97831,8,4
25831,8,7
58894,8,5
44257,8,10
72915,8,10
75431,8,7
85671,8,2
87553,8,6
88749,8,8
97509,8,4
98018,8,6
P,8,2,1779,2925.31
N,2099,8,3,10
4007,8,2
15076,8,2
16039,8,3
27239,8,10
31415,8,3
38406,8,3
45877,8,6
58278,8,3
68806,8,9
88758,8,3
D,8,4
P,8,4,2740,3167.63
N,2302,8,1,7
38085,8,8
40675,8,8
45118,8,2
60134,8,7
60388,8,4
68580,8,8
77023,8,3
N,2513,8,4,12
64863,8,8
34215,8,5
4159,8,6
4551,8,8
19559,8,9
36308,8,10
44113,8,4
47651,8,9
48694,8,10
64655,8,10
80838,8,3
97893,8,10
I,8,3,45
N,331,8,4,8
15975,8,5
40675,8,7
44239,8,9
47685,8,6
48863,8,1
56199,8,7
73431,8,9
97511,8,5
R,8,3,1536
N,42,8,1,7
31783,8,1
40532,8,7
56947,8,4
65989,8,9
83687,8,6
97465,8,1
98009,8,7
N,2281,8,1,5
22750,8,1
40599,8,8
64719,8,5
72838,8,7
88659,8,8
N,1010,8,4,16
69083,8,3
56418,8,3
47830,8,2
88663,8,6
83687,8,2
5541,8,2
11427,8,9
12187,8,1
14055,8,1
15079,8,8
32422,8,4
42206,8,4
81638,8,3
88291,8,6
89540,8,5
97735,8,1
I,8,1,34
T
N,297,8,5,20
99767,8,7
38470,8,6
18083,8,5
48357,8,3
78497,8,1
11717,8,9
11975,8,8
21986,8,6
5907,8,2
5955,8,8
10599,8,9
16089,8,3
23975,8,9
39903,8,1
43751,8,6
44635,8,5
56551,8,6
67669,8,1
73319,8,2
73349,8,1
P,8,3,355,4028.4
N,2049,8,5,13
91315,8,6
82146,8,10
4159,8,8
6179,8,5
14403,8,6
40549,8,7
40551,8,1
60127,8,6
67815,8,9
70359,8,4
88629,8,4
89815,8,10
96994,8,3
D,8,6
D,8,4
P,8,2,985,91.47
P,8,3,2050,2619.32
P,8,4,723,2751.46
S,8,4,20,23
R,8,3,2305
D,8,5
N,2262,8,2,20
89823,8,8
89627,8,1
81597,8,10
15783,8,1
48551,8,2
75943,8,3
77542,8,8
23895,8,6
81375,8,4
95383,8,1
14719,8,6
29371,8,8
31462,8,3
31654,8,6
39367,8,8
47143,8,7
53975,8,4
66238,8,9
81637,8,3
85651,8,10
N,1219,8,2,13
44615,8,10
52903,8,4
4143,8,7
5683,8,8
32278,8,4
32358,8,2
32479,8,1
67302,8,9
72311,8,5
81091,8,8
88133,8,2
97757,8,3
97947,8,7
N,1987,8,1,11
22247,8,10
32166,8,6
44245,2,9
44261,8,7
48871,8,8
55717,8,10
55748,8,10
56975,8,9
63197,8,7
69030,3,7
72863,8,10
P,8,2,331,722.1
P,8,1,323,4389.09
P,8,4,1259,2932.09
N,147,8,4,13
54183,8,2
37601,8,2
89691,8,1
2119,8,10
8179,9,1
22171,8,3
40503,8,1
46726,8,9
65249,8,8
72359,8,10
79591,8,8
86695,8,3
95974,8,7
N,1154,8,5,12
71,8,1
5191,8,2
11988,8,3
13378,8,2
15330,8,8
18774,8,8
20117,8,8
24293,8,3
47335,8,5
73119,8,4
93863,8,7
98015,8,1
D,8,1
D,8,8
D,8,8
T
P,4,2,295,724.57
N,1131,8,5,14
40293,8,5
89827,8,10
46788,8,6
11913,8,9
999,8,1
5635,8,2
15203,8,4
36318,8,6
38423,8,10
70375,8,2
80931,8,10
87091,8,7
89703,8,5
93665,8,2
D,8,7
N,955,8,4,8
6214,8,5
18135,8,6
22548,8,5
52967,8,10
54675,8,10
57045,8,4
72229,8,4
97303,8,5
N,1228,8,3,19
87943,8,10
34464,8,6
89495,8,5
45799,8,4
65127,8,4
14175,8,9
89831,8,4
39654,8,2
48277,8,3
39143,8,4
13317,8,6
32126,8,2
48521,8,2
50567,8,1
56907,8,8
61159,8,8
65229,8,8
68311,8,1
93844,8,1
P,8,4,2075,4357.58
P,8,5,2915,2863.74
D,8,5
P,8,3,2139,4430.14
P,8,1,1663,1437.61
N,771,8,2,17
23143,8,9
40644,4,8
81477,8,5
52613,8,3
14751,8,1
51815,8,9
72933,8,10
89819,8,7
11679,8,6
11999,8,4
52895,8,5
75175,8,4
77543,8,6
78293,8,7
82655,8,2
85309,8,7
97479,8,7
D,8,2
N,1247,8,5,17
23751,8,4
23963,8,9
96420,10,10
15911,8,1
32484,8,7
84702,8,6
97823,8,9
56527,8,1
93858,8,1
40612,8,2
48733,8,1
60901,8,3
72295,8,8
84709,8,10
85727,8,7
89562,3,5
92903,8,1
P,8,5,730,4171.63
P,8,5,2807,4722.81
D,8,3
N,1267,8,2,8
21987,8,5
48836,8,9
54494,8,9
61087,8,1
73430,8,1
85607,8,8
95381,8,9
96097,8,6
N,169,8,3,5
861,8,2
4103,8,10
38627,8,9
68803,8,7
79431,8,9
D,8,1
D,8,4
N,1019,8,1,10
8343,8,5
19685,8,9
23139,8,6
32422,8,9
40675,8,6
52926,8,2
69251,8,5
73246,8,10
73445,8,2
84199,8,9
N,1282,8,5,16
27743,8,8
73414,8,4
32485,8,6
57063,8,2
93909,8,2
89695,8,2
582,8,6
10983,8,10
16101,8,4
32351,8,2
42535,8,2
52242,6,10
56519,8,4
72421,8,2
73447,8,7
80294,8,6
N,2046,8,4,8
3847,8,7
15908,8,10
38630,8,4
46795,8,6
47719,8,6
73175,8,3
78814,8,8
81637,8,3
N,1891,8,5,6
5935,8,8
24269,8,2
48679,8,6
80629,8,5
83670,8,6
89831,8,10
N,1258,8,3,9
15577,8,1
23287,8,7
27837,8,3
40671,8,1
51899,8,7
63139,8,9
69797,8,2
81607,8,9
89767,8,2
N,185,8,5,7
5191,8,10
20199,8,7
72093,8,6
81111,8,1
81575,8,5
85735,8,7
87713,8,7
N,723,8,2,6
5919,8,9
19943,8,2
26215,8,5
60111,8,3
76486,8,6
88805,8,8
S,8,2,13,46
S,8,4,10,36
D,8,2
D,8,8
D,8,3
N,75,8,3,13
70870,8,10
15825,8,1
15783,8,4
85666,8,9
21159,8,5
22599,8,3
37895,8,6
38629,8,1
80998,8,6
84391,8,7
85477,8,8
87512,8,10
88742,8,1
I,8,4,46
T
N,1153,8,4,7
5180,8,8
14374,8,6
22244,8,5
39587,8,1
42471,8,7
85655,8,4
97916,8,5
P,5,8,2817,42.23
P,7,3,2111,1453.58
P,8,2,139,1500.33
P,8,3,2043,2920.77
P,8,4,2291,3590.51
P,8,1,2255,1303.65
P,6,2,1181,935.63
P,8,1,2242,53.98
P,2,9,202,1874.12
P,8,5,43,1144.25
P,8,4,1263,4169.19
P,8,5,1662,3870.57
P,8,4,1747,3398.9
P,8,4,322,2361.2
P,8,1,1026,4839.05
P,8,5,330,2975.76
P,8,3,2817,1139.31
P,8,4,2295,1946.16
P,8,3,251,1656.05
P,8,5,2306,3705.64
P,8,2,203,410.38
P,8,1,165,4088.02
P,8,1,330,148.57
P,8,1,2019,884.88
P,8,3,1276,22.84
P,8,1,1599,4266.0
P,8,4,2170,4381.23
P,8,4,899,4571.52
P,8,4,123,177.1
P,8,4,766,4954.58
P,8,5,2811,478.64
P,8,3,74,1397.61
P,7,3,739,4076.52
P,6,5,943,1671.54
P,8,4,323,2907.7
P,8,2,835,3237.03
P,8,3,2275,3635.95
P,8,4,2806,4062.11
P,8,1,1967,4124.19
P,8,4,2815,888.83
P,8,1,434,4465.07
P,7,3,1250,1012.04
P,8,4,703,3304.2
P,8,1,2168,3797.71
P,2,10,2227,1846.92
P,8,4,380,57.78
P,8,1,2939,2245.37
P,7,9,995,3380.71
P,8,4,1111,2385.52
P,8,5,69,2371.81
P,8,3,1279,3671.56
P,8,1,979,1124.33
P,8,1,957,4595.03
P,8,4,2179,1341.97
P,8,4,1427,4288.47
P,8,2,155,1566.92
P,8,3,2297,3878.16
P,8,1,995,2535.37
P,9,2,2783,4383.16
P,8,3,2239,2485.1
P,8,4,219,1728.29
P,8,1,199,62.47
P,8,1,2643,4490.42
P,8,4,2179,1766.32
P,8,5,451,4223.53
P,8,2,2371,3909.45
P,8,1,1200,4388.33
P,8,1,754,882.36
P,8,2,1550,627.22
P,8,3,1595,1602.81
P,8,5,323,4019.18
P,8,3,2305,212.64
P,8,1,2291,4834.63
P,8,3,2287,3501.75
P,8,1,234,4265.17
P,8,2,2174,2581.31
P,8,2,2019,1650.33
P,8,4,1791,1284.04
P,8,1,2175,4688.14
P,7,7,2192,1238.47
P,8,3,9,2136.59
P,8,1,2302,3059.89
P,8,5,2207,4318.12
P,8,4,266,1415.26
P,8,1,2239,4267.63
P,8,5,1249,4530.78
P,8,1,1142,720.42
P,8,2,2049,2100.04
P,8,5,1274,3543.82
P,8,5,2297,4817.37
P,8,2,1153,3997.11
P,8,4,2147,978.38
T
P,8,5,2006,3280.7
N,267,8,2,10
1799,8,8
4167,8,3
15067,8,5
15961,8,4
31311,8,5
40431,8,4
41601,8,6
43087,8,2
46437,8,7
56887,8,6
N,2307,8,2,12
51813,8,1
57036,8,1
15814,8,4
16039,8,5
27859,8,1
30678,8,5
47799,8,1
64094,8,3
75236,8,9
77031,8,9
77515,8,7
96423,8,10
N,2303,8,2,10
33379,8,10
54965,8,10
23263,8,7
44711,8,3
78839,8,6
85063,8,1
85314,8,3
88900,8,4
89781,8,3
97958,8,9
N,2435,8,2,17
76355,8,3
32455,8,2
88806,8,3
72849,8,7
98009,8,2
51302,8,5
31,8,5
313,8,5
2119,8,8
22829,8,3
40357,8,2
40677,8,5
44167,8,2
52742,8,9
69314,8,2
70983,8,7
89406,8,1
N,1119,8,2,5
5423,8,2
21079,8,5
22675,8,4
36581,8,1
71389,8,8
N,313,8,2,16
