P,5,3,27,4163.47
P,5,3,2298,2816.95
P,8,4,2917,1829.89
P,5,1,2226,892.95
P,5,5,2043,1562.78
P,5,5,1667,2131.38
I,5,3,20
N,2301,5,5,17
93286,5,2
75495,5,7
84623,5,4
81127,5,9
48789,5,9
16079,5,10
45795,5,1
39418,5,1
9701,5,8
15973,5,8
42039,5,10
48161,5,4
55453,5,5
57958,5,3
64988,5,4
73319,5,8
98023,5,4
N,2751,5,1,15
76324,5,9
54831,5,2
73415,5,6
46819,5,2
99359,5,5
5057,5,6
8991,5,5
28254,5,3
28364,5,10
46781,5,5
54743,5,4
64445,5,9
65207,5,3
79459,5,8
84492,5,5
N,169,5,5,17
15068,5,7
98023,5,4
14039,5,3
6189,5,10
30903,5,1
5927,5,5
6727,5,9
15940,5,1
22476,5,2
23255,5,10
32227,5,4
32455,5,5
43712,5,1
66271,5,8
71142,5,4
79283,5,9
80606,5,7
N,195,5,2,18
89316,5,8
94885,5,5
16068,5,4
35033,5,6
39142,5,6
39655,5,2
6140,5,6
15900,5,3
16037,5,5
26312,5,1
31911,5,8
31975,5,6
32486,5,2
64459,5,4
64867,5,3
80544,5,1
81413,5,9
89830,5,4
N,218,5,4,10
50891,5,2
20419,5,9
22675,5,5
47847,5,4
48476,5,8
56806,5,8
61157,5,3
65119,5,1
86393,5,3
97891,5,1
N,321,5,1,20
4143,5,10
31459,5,1
48607,5,1
73437,5,9
44519,5,2
86741,5,5
11997,5,10
77543,5,8
57055,5,4
21215,5,7
22215,5,6
23255,5,5
23399,5,4
32097,5,6
32214,5,3
55999,5,4
88547,5,7
88743,5,7
89563,5,1
97159,5,5
N,2179,5,5,16
56533,5,4
52319,5,1
21911,5,8
46053,5,2
95319,5,1
7942,5,10
8821,5,5
9950,5,9
15588,5,7
21215,5,1
21991,5,7
38287,5,6
44519,5,8
56990,5,5
96439,5,6
97743,5,6
P,7,9,1243,1544.11
P,5,3,769,3083.53
N,259,5,5,14
56614,5,8
62679,5,5
70503,5,6
38487,5,6
85414,5,7
14311,5,7
24289,5,2
40294,5,2
47570,5,3
55973,5,8
60327,5,7
72167,5,4
87778,5,10
97977,5,5
D,5,2
D,5,10
D,5,4
D,5,8
D,5,9
D,5,4
D,5,4
N,2307,5,5,5
31399,5,8
31423,5,9
31463,5,2
52837,5,6
62382,5,7
D,5,6
D,5,1
P,5,2,2239,868.72
P,5,5,327,1432.24
P,2,6,2234,3233.18
D,5,5
D,5,10
P,5,3,314,1029.6
D,5,9
N,307,5,3,12
92007,5,4
40542,5,4
5125,5,1
11495,5,4
15879,5,3
32135,5,5
39143,5,3
48807,5,7
56543,8,9
61126,5,4
89550,5,2
95775,5,1
D,5,7
S,5,2,18,35
I,5,2,40
P,5,1,1715,1496.61
P,5,2,2075,2825.82
P,5,2,1777,4473.35
I,5,4,30
P,5,4,247,4394.99
