P,10,8,865,1326.9
P,9,6,2561,2986.72
P,9,8,299,311.8
P,9,9,2239,2305.06
P,9,7,1283,2052.65
P,9,8,43,3961.08
P,9,8,1779,3962.98
P,9,7,1091,2226.51
P,1,8,2267,2567.25
P,9,10,1488,1440.11
P,1,9,2235,1104.16
P,9,10,203,780.65
P,9,10,131,972.12
P,9,10,2209,1943.85
P,9,10,1467,4089.68
P,9,8,2297,1164.42
P,9,9,198,847.56
P,9,6,2304,3608.99
P,9,7,1024,2071.49
P,9,7,863,4326.22
P,9,7,2307,924.37
P,9,6,1247,1476.73
P,9,9,2307,3095.82
S,9,9,11,40
P,9,7,1283,3046.7
I,9,7,43
N,2015,9,9,16
92881,9,6
55983,9,1
39590,9,10
53735,9,4
88663,9,3
30119,9,8
4891,9,3
27871,9,6
38368,9,9
48830,9,5
55775,9,6
60647,9,1
63167,9,5
79319,9,3
98017,9,2
98023,9,2
N,2558,9,10,19
64707,9,3
40225,9,9
35549,9,2
47588,9,1
41564,9,2
36071,9,1
81607,9,4
40647,9,2
3904,9,7
14561,9,10
21543,9,10
22245,9,3
23046,9,2
32485,9,3
44615,9,3
48791,9,7
56935,9,9
88550,9,8
88789,9,6
N,2813,9,10,12
60063,9,2
63055,9,6
14050,9,5
19643,9,3
20143,9,4
22998,9,7
36165,9,1
46759,9,6
50871,9,1
80613,9,2
81049,9,9
91707,9,8
N,2267,9,10,7
3042,9,8
12981,9,4
48860,9,4
66783,9,8
69295,9,10
79587,9,5
96420,9,9
S,9,10,20,21
D,9,10
N,2234,9,7,18
95975,9,5
19778,9,1
40167,9,4
48867,9,3
63141,9,7
40647,9,4
1550,9,9
4069,9,3
15939,9,6
15967,9,2
16103,9,7
24295,9,7
40671,9,9
48292,9,7
52965,9,9
64181,9,4
69215,9,2
89831,9,3
N,1530,9,8,16
31583,9,1
61666,9,8
23703,9,10
57062,9,2
7483,9,9
16079,9,7
15202,9,9
24295,9,4
30279,9,7
32214,9,4
44126,9,7
47780,9,3
48790,9,3
62438,9,9
73447,9,5
89124,9,6
N,2174,9,10,10
45407,9,6
24070,9,6
24261,9,1
24791,9,2
62437,9,10
65020,9,4
72912,9,1
85727,9,2
88662,9,9
98011,9,2
P,9,8,289,838.35
D,9,2
D,9,6
N,203,9,9,8
24211,9,2
27801,9,2
31975,9,2
56950,9,4
64423,9,3
71399,9,4
97827,9,2
97991,9,5
D,9,7
D,9,9
N,2291,9,10,10
15975,9,2
16071,9,1
24126,9,5
27871,9,5
38623,9,2
48831,9,2
48838,9,8
61062,9,4
62943,9,6
65252,9,2
I,9,6,37
P,9,7,881,830.2
T
D,9,1
D,9,10
P,9,6,331,1159.75
T
D,9,7
D,9,1
D,9,2
O,9,9,2811
I,9,9,23
N,231,9,7,19
37479,9,3
34519,9,9
28369,9,2
88807,9,4
14336,9,6
32158,9,4
30407,9,3
77985,9,4
46055,9,4
13717,9,3
14341,9,2
16071,9,1
36538,9,5
37215,9,10
48706,9,4
84191,9,7
87139,9,6
93791,9,4
98005,9,5
N,1267,9,10,16
97877,9,9
99103,9,10
53,9,10
63063,9,10
80471,9,2
13543,9,9
14031,9,1
14789,9,8
24271,9,6
27365,9,4
30326,9,4
39134,9,2
64485,9,8
65162,9,7
73190,9,4
79956,9,4
N,2735,9,9,13
89638,9,8
40647,9,5
442,9,10
5511,9,3
11687,9,1
26215,9,6
27863,9,3
48061,9,9
50851,9,2
57047,9,7
57957,9,3
69222,9,2
73171,9,5
D,9,2
D,9,10
S,9,6,18,43
P,9,6,2755,3003.93
N,2611,9,10,13
46943,9,3
71967,9,1
40423,9,2
2098,9,6
5191,9,5
5831,9,2
20142,9,10
34470,9,4
37087,9,9
40577,9,7
79591,9,6
80449,9,4
87587,9,10
P,9,8,1126,4012.77
N,171,9,7,20
6205,9,3
38519,9,3
73445,9,9
56039,9,5
36431,9,5
53982,9,5
40615,9,4
72879,9,10
1095,9,4
5945,9,8
15971,9,7
16094,9,6
31707,9,4
31719,9,9
38375,9,3
59074,9,8
71141,9,7
77399,9,6
80102,9,6
89535,9,3
D,9,8
D,9,5
N,2792,9,9,14
65061,9,5
64231,9,6
48295,9,10
75419,9,9
6190,9,1
22199,9,3
29285,9,10
31459,9,4
44743,9,2
54935,9,3
80563,9,1
81631,9,7
87701,9,1
89825,9,6
N,2048,9,7,17
750,9,1
52326,9,6
85459,9,9
14309,9,6
50374,9,1
57055,9,10
3135,9,10
5685,9,7
14022,9,5
20135,9,6
24151,9,3
52935,9,5
64614,9,8
71347,9,10
72911,9,1
78625,9,8
89823,9,2
N,1209,9,10,17
6215,9,7
48093,9,2
22179,9,10
18082,9,4
24293,9,5
10912,9,5
32487,9,10
4679,9,1
5447,9,9
24019,9,8
48499,9,3
65247,9,4
73319,9,4
79494,9,10
83429,9,7
84382,9,2
87774,9,1
N,202,9,7,17
73317,9,1
44171,9,5
27611,9,6
89287,9,2
87071,9,3
31962,9,10
61124,9,5
23174,9,1
25046,9,8
28279,9,8
32487,9,10
61143,9,6
63175,9,4
80615,9,1
91746,9,10
92775,9,7
95719,9,8
N,292,9,9,13
89318,9,2
97956,9,8
6151,9,2
15459,9,9
26979,9,7
28134,9,3
31043,9,1
31439,9,4
36039,9,10
38581,9,4
58531,9,2
64359,9,1
68835,9,9
N,1267,9,10,19
15577,9,3
19974,9,6
23526,9,4
97991,9,3
78935,9,7
76515,9,4
5999,9,8
6215,9,8
15555,9,2
30287,9,8
31831,9,4
36387,9,3
40643,9,3
40679,9,4
48733,9,6
48871,9,6
56887,9,9
89813,9,3
95911,9,9
N,1006,9,10,18
52663,9,3
80519,9,8
54879,9,7
6131,9,7
1031,3,7
68251,9,4
28899,9,10
95958,9,2
30783,9,2
83650,9,5
34871,9,4
40414,9,8
43557,9,2
44262,9,3
56804,9,6
63511,9,2
64999,9,8
71123,9,3
N,2049,9,7,9
15463,9,5
16079,9,5
18126,9,7
45799,9,6
50917,9,3
73414,9,1
77469,9,3
91597,9,7
97892,9,1
N,2623,9,7,19
81631,9,2
73007,9,4
10947,9,10
81587,9,9
63079,9,2
5943,9,1
32483,9,10
45767,9,1
57027,9,10
81615,9,1
31227,9,4
31927,9,10
37597,9,8
38629,9,2
51559,9,3
73303,9,10
81317,9,7
85731,9,7
98022,9,9
N,59,9,10,18
79583,9,7
80289,9,4
96031,9,9
69222,9,8
4135,9,3
6215,9,2
13527,9,4
16021,9,1
16103,9,5
24150,9,9
27815,9,2
29895,9,1
30439,9,8
32222,9,8
47807,9,2
52962,9,9
70178,9,3
75491,9,5
N,1771,9,6,16
15815,9,7
44571,9,9
42502,9,6
89701,9,1
40525,9,8
73347,9,8
15205,9,3
15580,9,3
23271,9,5
27343,9,9
35493,9,5
47700,9,7
48610,9,9
72887,9,1
81255,9,4
81539,9,1
N,1767,9,6,9
1607,9,5
32406,9,4
36167,9,2
40675,9,4
46823,9,5
48551,9,4
68869,9,9
88802,9,7
97895,9,7
N,2243,9,9,15
35974,9,6
62939,9,7
80586,9,9
64582,9,3
65188,9,2
6079,9,3
13899,9,10
18662,9,3
24294,9,3
37477,9,8
46691,9,10
48325,9,2
52883,9,6
60647,9,3
70678,9,8
N,770,9,9,14
20159,9,3
95959,9,2
2431,9,10
6183,9,9
10291,9,6
11431,9,9
13895,9,7
29413,9,7
30407,9,4
54109,9,2
60830,9,10
71386,9,7
89700,9,10
92887,9,1
N,2251,9,9,20
96702,9,10
28231,9,7
16983,9,2
85605,9,1
73137,9,8
32485,9,3
71399,4,8
76499,9,1
72423,9,2
2597,9,6
8613,9,9
17639,9,6
28154,9,2
39167,9,8
47682,9,10
48295,9,4
56983,9,7
72900,9,10
72915,9,8
84709,9,10
N,952,9,8,9
48861,9,3
30427,9,6
41703,9,6
53991,9,4
60547,9,8
72550,9,10
83031,9,7
84711,9,5
89029,9,9
N,2307,9,7,20
95719,9,7
53951,9,1
15972,9,4
29286,9,8
87718,9,2
52915,9,10
81127,9,8
42531,9,10
45475,9,6
20195,9,7
31298,9,2
19876,9,7
20694,9,10
38622,9,5
48473,9,5
51379,9,5
72422,9,5
88607,9,2
95949,9,3
97380,9,8
N,2289,9,9,12
97895,9,8
95971,9,8
5317,9,9
11467,9,4
16071,9,5
29383,9,1
36518,9,2
56999,9,7
61158,9,9
77511,9,9
88789,9,7
98005,9,7
N,1787,9,8,6
20006,9,10
29414,9,9
31178,9,2
32455,9,4
32480,9,1
93791,9,8
D,9,7
N,2048,9,6,19
95287,9,9
38583,9,7
88759,9,7
59589,9,1
16038,9,4
15061,9,5
77543,9,8
963,9,10
20196,9,4
21078,9,2
24003,9,8
30327,9,2
30335,9,6
30751,9,5
46687,9,3
46951,9,2
52444,9,2
80615,9,4
97799,9,5
D,9,1
D,9,10
P,9,7,1283,2526.85
P,9,9,1973,4025.35
P,9,8,2147,4909.47
D,9,9
D,9,9
R,9,9,1155
S,9,8,11,29
D,9,7
D,9,2
N,302,9,10,10
89031,9,9
2094,9,10
16101,9,1
22231,9,1
42213,9,3
46269,9,10
54822,9,2
56543,9,10
65189,9,6
70367,9,5
D,9,9
D,9,7
D,9,10
N,250,9,10,5
23781,9,4
23907,9,6
24287,9,1
48807,9,1
62183,9,9
D,9,3
P,9,9,1263,4583.95
N,2562,9,6,7
1767,9,6
36044,9,8
37741,9,7
39123,9,2
48731,9,4
61148,9,6
96711,9,2
P,9,9,675,4069.06
P,3,9,1763,2025.79
P,8,10,171,4015.91
T
P,9,10,295,632.55
N,642,9,10,8
15199,9,5
39645,9,7
63141,9,3
69187,9,1
73319,9,4
85671,9,6
93775,9,10
96859,9,4
D,9,5
D,9,7
N,2553,9,10,7
4679,9,4
26807,9,7
40519,5,6
61067,9,10
62915,9,4
65254,9,7
73429,9,7
N,1249,9,9,6
13671,9,7
16078,9,10
38631,9,5
53735,9,4
65085,9,1
80087,9,6
S,9,10,16,34
P,9,10,318,4948.78
D,9,8
D,9,5
D,9,1
N,283,9,6,19
44115,9,4
19285,9,6
11934,9,3
41871,9,5
92893,9,10
71367,9,9
72891,9,6
3911,9,4
6054,9,3
11975,9,2
17591,9,1
21219,9,7
27871,9,5
28389,9,3
40583,9,4
46753,9,2
81286,9,3
88263,9,5
97599,9,8
N,322,9,6,16
60455,9,1
69062,9,5
63953,9,5
56615,9,10
71365,9,2
56502,9,2
34535,9,5
53893,9,3
14047,9,2
46819,9,10
50199,9,10
57032,9,7
79571,9,9
85699,9,7
88800,9,1
89495,9,5
R,9,7,230
T
P,9,7,2819,2282.43
S,9,7,16,34
N,2296,9,6,13
34243,9,1
73379,9,8
89735,9,6
71399,9,3
6197,9,9
11494,9,10
46503,9,4
55395,9,1
56985,9,8
64200,9,8
64675,9,8
64991,9,3
73317,9,8
P,9,10,2171,896.99
N,2999,9,9,12
54887,7,1
39894,9,2
18023,9,7
24167,9,4
26335,9,10
30270,9,5
48838,9,7
56023,9,10
56746,9,8
60133,9,9
73695,9,6
95975,9,9
N,2161,9,9,9
15503,9,1
20199,9,1
24036,9,5
25694,9,6
55263,9,8
76455,9,2
89059,9,6
93862,9,8
97463,9,5
P,9,10,283,2227.53
N,963,9,9,7
46819,9,2
47717,9,10
72401,9,5
73187,9,4
89795,9,8
95923,9,9
97463,9,1
N,1274,9,9,16
72359,9,1
60999,9,8
83645,9,10
935,9,6
1580,9,2
2031,9,3
5029,9,1
10855,9,8
11136,9,10
13407,9,2
24245,9,7
38884,9,2
39587,9,2
39775,9,1
54987,9,9
81595,9,5
N,296,9,6,15
48839,9,5
97479,9,2
17606,9,5
40679,9,9
14847,9,5
4987,9,2
15830,9,8
30151,9,4
31462,9,2
56537,9,10
56902,9,3
58719,9,5
59623,9,5
80549,9,2
88805,9,6
N,705,9,6,16
89565,9,4
12007,9,6
73412,9,9
16103,9,7
89751,9,5
3127,9,10
4165,9,2
11907,9,9
32102,9,9
32274,9,10
48855,9,2
51875,9,7
64610,9,4
80327,9,4
81253,9,8
83667,9,2
N,331,9,8,19
95575,9,1
81382,9,7
80158,9,5
89812,9,2
20191,9,4
22197,9,10
97878,9,1
30871,9,10
57015,9,10
32487,9,10
6147,9,2
15974,9,3
44771,9,6
53735,9,3
60135,9,4
72391,9,6
87555,9,2
93319,9,2
96935,9,7
N,1515,9,10,15
30090,9,10
9895,9,9
71125,9,6
77372,9,8
40118,6,10
6116,9,6
12887,9,6
17511,9,8
38515,9,4
39439,9,8
48614,9,1
65758,9,4
80483,9,1
87779,9,3
93763,9,5
T
N,2018,9,10,5
40096,9,8
64999,9,2
87259,9,2
89821,9,1
98021,9,3
S,9,9,16,36
D,9,8
N,2407,9,6,8
1025,9,5
34471,9,10
39621,9,2
48047,9,8
48343,9,4
48695,9,4
69350,9,1
71909,9,3
N,1275,9,7,18
40119,2,8
81635,9,7
89566,9,10
88807,9,8
32485,9,7
56862,9,5
1191,9,7
6179,9,5
19651,9,3
24102,9,6
24295,9,10
32275,9,4
32455,9,10
38086,9,9
57059,9,8
59991,9,9
64259,9,3
65207,9,8
D,9,1
