S,4,9,17,42
N,2299,4,7,7
32417,4,8
42613,4,1
63830,4,8
64743,4,7
73063,4,1
86751,4,1
95882,4,9
N,2753,4,9,7
12,4,5
27358,4,8
54439,4,6
55771,4,3
65221,5,9
85435,4,1
96999,4,4
N,115,4,8,12
55575,4,2
97989,4,6
89567,4,2
13088,4,7
14262,4,2
24094,4,3
46430,4,7
56363,4,4
65190,4,9
93399,4,4
96941,4,7
97243,4,8
N,2179,4,8,11
1823,4,8
18135,4,10
21900,4,4
30911,4,7
43475,4,2
47687,4,1
47962,4,3
52399,4,6
97467,4,2
97477,4,6
97886,4,1
N,227,4,7,13
46815,4,10
21217,4,10
4166,4,8
5102,4,6
9671,4,4
14054,4,4
23271,4,6
34215,4,5
51686,4,1
62694,4,2
65089,4,5
80549,1,7
89033,4,6
N,59,4,10,6
5879,4,4
48614,4,1
64743,4,7
81607,4,10
88807,4,1
89575,4,5
N,2045,4,7,5
13861,4,10
32419,4,8
40442,1,2
63925,4,7
73447,4,10
N,1274,4,8,15
85030,4,8
89829,4,10
22759,4,8
38611,4,3
1572,4,4
10966,4,3
15967,4,4
20199,4,8
22629,4,2
32031,4,8
63076,4,9
80591,4,4
81637,4,5
95383,4,5
96983,4,6
N,915,4,10,12
69347,4,3
54983,4,3
73415,4,4
28335,4,9
38615,4,2
40599,4,4
44197,4,2
64823,4,4
72534,4,3
77311,4,6
89511,4,1
95710,4,10
N,769,4,9,16
32126,4,3
80821,4,6
88806,4,6
32487,4,3
4414,4,6
6175,4,4
6179,4,5
11495,4,5
23265,4,8
32205,4,6
36549,4,1
43135,4,7
44583,4,6
53987,4,5
54626,4,5
57063,4,3
N,2819,4,8,19
24262,4,5
51622,4,6
52805,4,3
36006,4,4
79586,4,10
68323,4,7
62598,4,4
39395,4,10
7973,4,1
13383,4,7
15553,4,9
23655,4,5
27878,4,2
31631,4,6
46279,4,10
55921,4,1
57047,4,4
81619,4,2
95331,4,6
N,319,4,7,17
97766,4,1
97431,4,4
15943,4,8
62553,4,4
51935,4,8
42661,4,9
89527,4,3
40367,4,1
31043,4,6
32480,4,4
33982,4,7
40291,4,2
44739,4,9
56535,4,9
62629,4,7
73295,4,2
93924,4,5
N,2800,4,7,14
65061,4,4
81502,4,5
46819,4,2
32404,4,3
47047,4,10
13991,4,8
32485,4,10
36485,4,10
46815,4,3
50791,4,2
54937,4,6
55775,4,10
59975,4,3
62663,4,2
N,2299,4,10,9
14853,4,8
24293,4,8
59111,4,10
59431,4,10
71030,4,4
76501,4,7
81605,4,3
84199,4,7
91855,4,10
N,312,4,7,16
89415,4,7
59079,4,3
54819,4,2
