T
P,1,9,2163,4824.9
P,1,10,1143,3623.86
P,1,8,690,3077.02
P,4,3,1115,1895.31
P,1,9,578,4412.01
P,1,7,1795,182.77
P,1,9,2499,961.72
P,1,10,1267,4895.42
P,8,6,675,3360.46
P,1,9,2305,1806.45
P,1,8,320,2194.43
P,8,4,2305,2518.21
P,1,6,510,1088.43
P,2,4,2177,1981.6
N,1243,1,7,14
73445,1,2
87783,1,7
61095,1,9
97239,1,2
3335,1,4
10599,1,4
16098,1,4
23267,1,8
40611,1,7
48727,1,8
64982,1,9
81310,1,8
81575,1,6
94867,1,6
D,1,2
D,1,3
P,1,9,2225,3451.04
P,1,7,895,3409.61
N,2259,1,10,5
40414,1,3
52770,1,10
62703,1,3
69193,1,3
79489,1,7
N,2050,1,10,13
64215,1,1
81637,1,3
77478,1,1
38556,1,6
45535,1,2
10279,1,6
40677,1,4
46758,1,3
53883,1,6
64227,1,6
73031,1,3
79590,1,3
93413,1,6
N,327,1,9,8
4036,1,6
13366,1,4
19664,1,5
32460,1,5
39391,1,5
40007,1,3
65223,1,9
81635,1,3
N,2307,1,8,9
1924,1,2
40167,1,1
47463,1,8
47492,1,3
54403,1,5
84179,1,6
87979,1,4
93925,1,6
94951,1,6
N,964,1,10,15
58589,1,4
38563,1,7
78109,1,4
4027,1,7
5638,1,4
9703,1,8
13014,1,1
15583,1,8
19175,1,7
23622,1,2
36326,1,10
40573,1,3
61125,1,3
81639,1,8
92871,1,3
N,1279,1,9,9
1991,1,7
7975,1,9
16097,1,4
23271,1,5
40677,1,4
62085,1,10
71395,1,4
92882,1,4
94771,1,5
N,897,1,10,18
85895,1,3
48653,1,8
85473,1,1
20955,1,4
75109,1,1
71398,1,9
47797,1,3
7879,1,8
9933,1,2
9955,1,2
22118,1,7
32374,1,10
36839,1,2
57059,1,10
64608,1,1
72660,1,7
79079,1,3
89703,1,7
N,2547,1,9,9
43237,1,3
50361,1,10
56031,1,9
56878,1,7
64228,1,2
72399,1,6
75139,1,1
80227,1,8
89783,1,6
N,2114,1,8,16
64511,1,8
48103,1,4
52902,1,4
77543,1,2
48871,1,10
2502,1,6
6215,1,1
13527,1,2
40631,1,3
40647,1,4
42631,1,8
46246,1,8
63695,1,7
72038,1,3
89813,1,7
93927,1,3
N,1058,1,6,11
62159,1,3
81637,1,8
15719,1,7
21735,1,5
38015,1,2
46439,1,4
47311,1,7
56639,1,2
62179,1,6
63975,1,3
